UserId,ContinentId,RegionId,CountryId,CityId
0000014709,03,14,0101,003260
0000014710,03,14,0101,003013
0000014713,04,15,0109,004573
0000014716,05,21,0162,007830
0000014718,03,14,0106,003551
0000014721,04,15,0109,000161
0000014722,04,15,0109,004940
0000014727,02,08,0051,001376
0000014728,04,15,0109,003981
0000014730,03,13,0093,002835
0000014732,03,13,0093,002819
0000014734,04,15,0109,000535
0000014735,04,15,0109,005130
0000014743,05,17,0130,006117
0000014747,04,15,0109,003687
0000014749,05,21,0163,001396
0000014753,03,11,0071,002417
0000014755,03,14,0105,003451
0000014756,04,15,0109,000535
0000014757,03,14,0101,003013
0000014758,04,15,0109,003973
0000014760,03,13,0093,002819
0000014765,03,13,0093,002690
0000014770,05,21,0163,001396
0000014775,04,15,0109,003795
0000014781,05,17,0130,006117
0000014783,05,21,0163,000426
0000014790,04,15,0109,003687
0000014791,05,20,0150,006752
0000014793,04,15,0109,001434
0000014797,03,11,0073,002430
0000014798,04,15,0109,004309
0000014800,03,14,0106,003551
0000014801,04,15,0109,001434
0000014803,04,15,0109,001434
0000014806,03,14,0101,003225
0000014810,03,14,0101,003296
0000014813,03,14,0101,003098
0000014816,04,15,0109,004975
0000014818,05,17,0130,006117
0000014819,04,15,0109,000535
0000014826,05,17,0130,006117
0000014827,05,21,0163,008626
0000014833,04,15,0109,001434
0000014834,03,14,0101,003013
0000014836,04,15,0109,003973
0000014843,05,21,0163,009009
0000014845,05,17,0124,005802
0000014846,03,14,0101,003197
0000014848,05,20,0151,006858
0000014851,04,16,0115,000178
0000014856,05,17,0130,006117
0000014868,04,15,0109,003790
0000014875,03,14,0106,003551
0000014879,03,14,0101,003140
0000014889,03,11,0074,002468
0000014891,04,15,0109,001434
0000014892,05,17,0135,001967
0000014897,04,15,0109,000535
0000014898,03,13,0093,002821
0000014899,03,13,0093,002838
0000014900,03,13,0093,000946
0000014902,03,13,0093,002787
0000014903,05,21,0162,000667
0000014904,03,13,0093,002838
0000014908,05,17,0130,006117
0000014909,05,21,0163,009056
0000014910,03,13,0097,002952
0000014912,02,08,0048,000468
0000014914,05,17,0130,006117
0000014915,03,13,0093,002745
0000014916,03,13,0093,002736
0000014917,03,13,0093,002690
0000014919,03,13,0093,002813
0000014921,03,13,0093,002819
0000014922,03,13,0093,002771
0000014924,04,15,0109,003952
0000014926,03,13,0093,002710
0000014928,03,14,0106,003551
0000014929,05,17,0125,005954
0000014935,05,21,0163,000426
0000014936,03,14,0101,003164
0000014937,03,14,0101,003098
0000014939,05,21,0163,008434
0000014940,05,17,0130,006117
0000014942,04,15,0109,000535
0000014943,05,17,0130,006117
0000014946,02,08,0051,001551
0000014947,04,15,0109,004940
0000014950,05,17,0130,006117
0000014952,04,15,0109,003915
0000014953,04,15,0109,000535
0000014954,02,08,0051,000765
0000014956,04,15,0109,004081
0000014960,05,21,0160,007583
0000014966,03,14,0107,003574
0000014968,03,14,0101,003098
0000014969,03,14,0106,003551
0000014972,02,08,0048,000554
0000014973,03,11,0071,002353
0000014976,04,15,0109,004940
0000014980,05,21,0159,007482
0000014982,03,12,0089,002623
0000014983,02,08,0051,000967
0000014985,05,21,0163,000426
0000014986,03,14,0106,003551
0000014987,03,13,0093,002819
0000014988,05,21,0163,008132
0000014991,01,04,0022,000106
0000014993,05,21,0162,000667
0000014995,05,21,0163,000426
0000014999,03,13,0094,002934
0000015006,02,08,0051,001473
0000015014,03,13,0093,002696
0000015016,02,08,0051,000859
0000015017,03,14,0101,003098
0000015024,03,11,0069,002282
0000015028,04,15,0109,004940
0000015030,03,14,0101,003260
0000015031,05,17,0130,006117
0000015034,03,13,0093,002890
0000015036,03,14,0101,003272
0000015043,03,14,0105,003442
0000015048,05,21,0163,008322
0000015049,05,21,0163,009009
0000015055,05,17,0130,006117
0000015059,04,15,0109,004940
0000015061,05,17,0130,006117
0000015062,05,21,0163,000426
0000015063,02,08,0050,000611
0000015065,04,16,0115,005506
0000015066,03,14,0106,003551
0000015069,02,08,0051,001607
0000015071,02,08,0051,001804
0000015074,05,17,0130,006117
0000015075,03,14,0101,003098
0000015076,02,08,0051,002024
0000015077,03,13,0093,002838
0000015079,05,17,0130,006117
0000015080,05,17,0130,006117
0000015084,05,21,0163,000426
0000015085,02,08,0048,000554
0000015086,05,17,0130,006117
0000015087,03,13,0093,002835
0000015088,02,08,0051,001552
0000015090,05,17,0125,006005
0000015093,04,15,0109,004303
0000015095,04,15,0109,000935
0000015097,03,11,0069,002266
0000015098,05,17,0130,006117
0000015099,03,13,0093,002819
0000015101,03,14,0101,003013
0000015107,02,08,0048,000545
0000015122,05,21,0163,000426
0000015123,03,12,0077,002495
0000015126,03,13,0093,002806
0000015128,03,13,0093,002709
0000015133,03,14,0101,003285
0000015142,04,15,0109,001434
0000015145,02,08,0050,000585
0000015146,03,14,0106,003551
0000015149,05,21,0162,007644
0000015155,04,15,0109,004395
0000015158,05,21,0159,007482
0000015159,03,14,0106,003551
0000015161,03,14,0101,003260
0000015163,03,14,0101,003112
0000015167,03,14,0098,002981
0000015172,05,21,0163,008364
0000015178,03,14,0101,003071
0000015181,03,14,0101,003285
0000015186,05,21,0163,001346
0000015187,05,17,0130,006114
0000015188,05,21,0158,007212
0000015196,03,14,0103,003413
0000015209,03,13,0093,002819
0000015211,03,14,0101,003140
0000015212,05,21,0163,001840
0000015223,03,14,0101,003017
0000015224,02,09,0055,002225
0000015225,03,14,0101,003098
0000015226,03,13,0093,002819
0000015230,04,16,0115,005506
0000015231,03,14,0101,003017
0000015232,03,14,0101,003013
0000015242,03,14,0101,003098
0000015248,03,14,0101,003098
0000015252,03,14,0101,003098
0000015253,03,14,0101,003098
0000015254,03,14,0101,003251
0000015255,03,14,0101,003260
0000015257,03,14,0101,003017
0000015260,05,21,0162,007703
0000015264,03,14,0106,003551
0000015267,04,15,0109,004940
0000015270,03,14,0101,003251
0000015271,05,21,0163,008048
0000015275,03,14,0103,003354
0000015276,04,16,0115,005578
0000015281,03,14,0101,003098
0000015285,03,14,0101,003074
0000015286,03,13,0093,002725
0000015289,03,14,0106,003551
0000015290,03,14,0101,003297
0000015293,03,13,0093,002745
0000015296,03,14,0101,003225
0000015297,03,14,0101,003098
0000015298,03,13,0093,002787
0000015302,03,14,0101,003048
0000015306,03,13,0093,002738
0000015307,03,14,0101,003098
0000015308,03,14,0101,003098
0000015310,03,14,0101,003013
0000015326,03,14,0101,003285
0000015332,05,21,0159,007494
0000015335,05,17,0125,005854
0000015336,02,09,0054,002209
0000015338,03,13,0093,002787
0000015341,02,08,0048,000441
0000015342,03,13,0093,002819
0000015346,03,14,0105,003502
0000015350,03,13,0093,002835
0000015352,03,13,0093,002690
0000015360,03,14,0101,003260
0000015364,05,21,0163,000426
0000015366,04,15,0109,003915
0000015367,04,15,0109,004823
0000015369,02,08,0048,000367
0000015370,03,14,0101,003098
0000015371,02,08,0051,001030
0000015372,03,14,0101,003225
0000015376,05,21,0163,009041
0000015377,03,14,0101,003071
0000015380,03,14,0105,001399
0000015384,03,14,0101,003071
0000015386,03,14,0101,003098
0000015390,04,16,0115,000649
0000015396,04,15,0109,004272
0000015398,02,08,0051,002019
0000015402,03,13,0093,002787
0000015405,05,21,0159,007482
0000015409,04,15,0109,003727
0000015410,05,19,0141,006416
0000015411,02,06,0034,000234
0000015415,01,04,0022,000107
0000015416,05,19,0144,006609
0000015417,05,21,0163,001699
0000015418,02,08,0051,001806
0000015431,05,21,0162,007635
0000015433,03,14,0103,003354
0000015439,04,15,0109,004940
0000015442,03,13,0093,002798
0000015445,05,17,0125,005824
0000015448,05,19,0142,006547
0000015450,04,15,0109,003915
0000015451,01,02,0006,000022
0000015456,03,13,0093,002690
0000015457,03,13,0093,002690
0000015459,03,13,0093,002665
0000015463,04,16,0115,005506
0000015464,04,15,0109,004385
0000015465,04,15,0109,003953
0000015466,03,14,0101,003098
0000015467,05,21,0163,008317
0000015469,02,08,0051,000435
0000015472,04,15,0109,003915
0000015475,02,08,0051,001806
0000015478,02,08,0051,001552
0000015481,02,08,0051,001376
0000015483,03,11,0069,002282
0000015484,03,14,0101,003098
0000015487,03,14,0101,003098
0000015490,02,08,0051,001631
0000015491,05,21,0162,000667
0000015494,03,14,0101,003170
0000015495,04,15,0109,001434
0000015509,03,14,0101,003267
0000015510,03,12,0089,002623
0000015513,03,14,0101,003230
0000015515,05,20,0157,007112
0000015518,04,15,0109,004616
0000015520,01,02,0006,000018
0000015528,03,14,0101,003098
0000015533,04,15,0109,001434
0000015535,05,17,0124,005802
0000015536,05,17,0126,006039
0000015538,05,17,0133,006179
0000015540,03,14,0105,003501
0000015545,03,12,0089,002623
0000015546,05,21,0163,000640
0000015547,05,17,0130,006117
0000015548,05,21,0158,007195
0000015549,05,21,0163,000426
0000015553,02,08,0051,001297
0000015554,04,15,0109,001434
0000015555,02,08,0051,001783
0000015556,03,14,0103,003354
0000015562,03,14,0106,003551
0000015563,03,13,0093,002690
0000015564,03,13,0093,002690
0000015565,03,11,0071,002343
0000015566,03,13,0097,002960
0000015567,03,14,0101,003071
0000015568,03,14,0098,002989
0000015578,03,13,0097,002956
0000015580,05,21,0163,008917
0000015583,03,13,0093,002787
0000015585,03,14,0101,003156
0000015588,03,13,0091,002648
0000015591,03,13,0093,002835
0000015593,03,13,0093,002856
0000015601,03,14,0101,003095
0000015602,05,21,0163,000426
0000015603,03,14,0101,003098
0000015615,03,14,0101,003095
0000015618,03,14,0101,003071
0000015619,03,13,0093,002835
0000015621,03,14,0101,003071
0000015624,01,04,0022,000107
0000015630,03,14,0101,003017
0000015631,03,14,0101,003098
0000015634,03,13,0093,002819
0000015635,03,14,0101,003098
0000015638,03,12,0088,002604
0000015641,03,14,0101,003098
0000015642,05,21,0163,009057
0000015648,02,08,0051,001001
0000015657,04,15,0109,001434
0000015664,04,15,0109,004738
0000015666,05,21,0163,009031
0000015669,03,13,0093,002890
0000015674,03,13,0093,002835
0000015676,02,08,0051,001847
0000015680,05,20,0148,006733
0000015681,05,21,0159,007494
0000015685,03,14,0101,003098
0000015687,03,12,0089,002623
0000015694,02,08,0051,001071
0000015697,05,21,0163,000426
0000015707,01,04,0022,000167
0000015709,02,08,0051,001970
0000015710,03,14,0106,003551
0000015712,03,13,0093,002835
0000015718,01,04,0022,000188
0000015719,03,13,0093,002739
0000015725,03,13,0093,002690
0000015726,03,13,0093,002835
0000015728,03,13,0093,002856
0000015729,03,14,0106,003551
0000015731,02,08,0051,001806
0000015732,03,13,0093,002819
0000015733,03,13,0093,002863
0000015735,03,13,0093,002745
0000015737,03,12,0084,002550
0000015740,03,13,0093,002835
0000015742,04,15,0109,004452
0000015744,04,15,0109,003687
0000015746,04,15,0109,004150
0000015747,01,04,0022,000114
0000015748,02,08,0051,001195
0000015750,05,21,0163,008402
0000015757,04,15,0109,001434
0000015762,04,15,0109,000532
0000015763,04,15,0109,003766
0000015766,02,08,0048,000557
0000015770,05,21,0163,002096
0000015772,05,21,0163,008132
0000015773,03,14,0101,003098
0000015774,04,15,0109,004940
0000015775,02,08,0051,001804
0000015776,02,08,0051,001601
0000015778,04,15,0109,004303
0000015779,02,08,0048,000554
0000015782,03,14,0107,003607
0000015783,04,15,0109,004925
0000015786,05,21,0163,008761
0000015789,04,15,0109,003687
0000015791,04,15,0109,004277
0000015794,05,21,0163,000640
0000015798,04,15,0109,005196
0000015803,03,13,0093,002751
0000015804,03,13,0093,002835
0000015805,03,14,0106,003551
0000015807,04,15,0109,004469
0000015809,03,14,0103,003354
0000015810,03,11,0073,002445
0000015814,04,15,0109,001434
0000015815,03,12,0079,002519
0000015816,01,05,0027,000221
0000015817,05,20,0152,006954
0000015818,04,16,0115,005506
0000015820,03,13,0093,002738
0000015822,03,13,0093,002730
0000015823,01,04,0022,000137
0000015824,01,04,0022,000136
0000015826,03,14,0106,003551
0000015827,03,14,0106,003551
0000015829,03,13,0093,002690
0000015836,03,14,0105,003507
0000015838,03,14,0103,003354
0000015840,04,15,0109,003750
0000015842,03,14,0106,003551
0000015847,03,14,0101,003014
0000015848,05,20,0151,006935
0000015851,04,15,0109,000535
0000015852,03,14,0106,003551
0000015853,03,14,0107,003567
0000015854,03,14,0101,003144
0000015855,01,04,0022,000107
0000015856,03,13,0093,002682
0000015862,03,13,0093,002787
0000015865,03,13,0093,002787
0000015872,04,16,0115,005487
0000015873,04,15,0109,001434
0000015874,03,14,0106,003551
0000015875,03,14,0101,003061
0000015878,03,13,0091,002648
0000015881,02,08,0051,001317
0000015886,03,14,0101,003013
0000015887,03,14,0103,003407
0000015891,04,16,0115,005506
0000015893,03,13,0093,002856
0000015894,04,15,0109,004311
0000015897,04,16,0115,001546
0000015898,03,14,0101,003013
0000015906,05,21,0162,007833
0000015912,05,21,0162,007833
0000015922,03,14,0101,003095
0000015931,03,14,0106,003551
0000015936,03,14,0101,003098
0000015939,05,20,0151,006904
0000015945,05,21,0162,000667
0000015946,03,14,0101,003122
0000015947,04,16,0115,000390
0000015948,03,14,0101,003013
0000015949,03,14,0101,003019
0000015951,04,15,0109,003713
0000015953,03,14,0101,003013
0000015954,03,12,0086,002564
0000015955,02,08,0048,000554
0000015959,05,20,0157,007124
0000015960,04,16,0115,005487
0000015963,04,15,0109,004940
0000015982,03,14,0101,003098
0000015984,03,14,0103,003354
0000015985,02,08,0051,000672
0000015989,05,21,0158,007195
0000015993,02,08,0051,002114
0000015994,03,12,0089,002630
0000015997,04,15,0109,004262
0000015998,03,14,0099,002994
0000016003,04,16,0115,005487
0000016005,03,12,0077,002510
0000016006,03,12,0077,002510
0000016007,05,21,0163,000426
0000016012,03,14,0101,003225
0000016019,03,14,0101,003238
0000016021,03,13,0093,002745
0000016023,05,21,0163,008051
0000016025,03,12,0088,002606
0000016028,03,14,0106,003551
0000016030,05,21,0163,000426
0000016032,05,19,0145,006656
0000016035,02,08,0048,000468
0000016038,03,11,0073,002446
0000016042,05,21,0163,000426
0000016043,03,13,0093,002917
0000016047,03,13,0093,002830
0000016050,03,14,0106,003551
0000016051,03,14,0101,003098
0000016052,04,15,0109,001434
0000016054,03,11,0071,002409
0000016058,05,19,0142,006512
0000016060,03,13,0093,002848
0000016062,04,15,0109,000535
0000016063,03,14,0107,003567
0000016067,02,08,0051,001230
0000016081,04,16,0115,005487
0000016083,04,16,0115,005487
0000016085,02,08,0051,001848
0000016093,05,17,0135,006213
0000016095,04,15,0109,004975
0000016097,02,08,0051,000770
0000016100,04,15,0109,000535
0000016106,05,19,0143,006559
0000016107,03,14,0106,003551
0000016109,04,15,0109,004303
0000016111,04,15,0109,001434
0000016115,05,17,0131,006129
0000016118,05,19,0144,006591
0000016127,03,14,0101,003156
0000016132,05,17,0124,005802
0000016136,05,21,0163,000426
0000016137,05,21,0163,000426
0000016158,04,15,0109,001434
0000016161,05,20,0150,006754
0000016166,05,21,0159,007494
0000016167,04,15,0109,003915
0000016168,04,15,0109,003772
0000016170,04,15,0109,004940
0000016171,04,15,0109,001434
0000016175,03,14,0101,003085
0000016189,04,15,0109,000535
0000016197,02,08,0048,000496
0000016198,04,15,0109,004780
0000016205,04,15,0109,000535
0000016210,04,15,0109,001275
0000016211,04,15,0109,003981
0000016216,04,15,0109,004197
0000016217,04,15,0109,004223
0000016219,04,15,0109,003687
0000016221,04,15,0109,003750
0000016223,04,15,0109,005368
0000016225,04,15,0109,003832
0000016230,04,15,0109,004966
0000016231,02,08,0051,001804
0000016232,04,15,0109,004940
0000016235,04,15,0109,000935
0000016238,04,15,0109,005196
0000016239,04,15,0109,004940
0000016244,04,15,0109,004940
0000016247,04,15,0109,003750
0000016255,04,15,0109,004940
0000016256,02,08,0048,000554
0000016258,04,15,0109,004552
0000016259,04,15,0109,005368
0000016260,04,15,0109,004940
0000016261,04,15,0109,000161
0000016262,04,16,0115,001546
0000016263,03,14,0107,003567
0000016265,04,15,0109,003683
0000016268,04,15,0109,004940
0000016270,04,15,0109,000935
0000016271,04,15,0109,003687
0000016275,04,15,0109,003965
0000016277,04,15,0109,003915
0000016279,04,15,0109,005399
0000016282,02,08,0051,001823
0000016284,04,15,0109,003750
0000016288,04,15,0109,000535
0000016290,04,15,0109,003915
0000016291,04,15,0109,004272
0000016299,04,15,0109,004395
0000016302,04,15,0109,004940
0000016304,05,21,0163,000743
0000016316,04,15,0109,004246
0000016318,04,15,0109,000161
0000016324,04,15,0109,001434
0000016325,04,15,0109,004328
0000016327,04,15,0109,001434
0000016329,04,15,0109,003750
0000016334,04,15,0109,000535
0000016335,05,17,0121,005714
0000016338,04,15,0109,000535
0000016339,04,15,0109,001720
0000016343,02,08,0048,000512
0000016344,05,17,0123,005782
0000016345,05,17,0125,001147
0000016346,03,14,0106,003551
0000016349,05,18,0138,003742
0000016351,04,15,0109,003915
0000016355,04,15,0109,001434
0000016359,03,13,0093,002819
0000016362,02,08,0051,001249
0000016368,02,08,0048,000371
0000016373,04,16,0115,005488
0000016376,04,15,0109,003915
0000016378,02,08,0051,001010
0000016381,02,08,0048,000545
0000016384,02,08,0051,002046
0000016388,05,18,0139,001497
0000016389,02,08,0051,000394
0000016395,02,08,0051,001552
0000016396,03,13,0093,002819
0000016399,04,16,0115,005639
0000016405,03,13,0093,002857
0000016407,03,13,0093,002819
0000016409,03,13,0093,002819
0000016418,03,13,0093,002690
0000016419,05,20,0157,007094
0000016420,05,17,0130,006117
0000016426,05,21,0162,007858
0000016428,03,14,0106,003551
0000016429,03,13,0093,002787
0000016432,03,13,0093,002749
0000016434,03,13,0093,002734
0000016437,04,15,0109,003976
0000016442,03,13,0093,002730
0000016443,05,21,0160,000968
0000016446,04,15,0109,003973
0000016450,03,14,0101,003013
0000016452,04,15,0109,004940
0000016459,03,14,0101,003260
0000016462,03,14,0101,003285
0000016465,02,08,0051,001561
0000016468,04,15,0109,000535
0000016471,05,17,0125,005864
0000016479,03,13,0093,002835
0000016480,03,14,0106,003551
0000016481,03,14,0106,003551
0000016482,02,08,0051,001972
0000016484,05,18,0138,006339
0000016489,03,14,0101,003098
0000016491,04,15,0109,004303
0000016492,05,21,0163,000781
0000016493,02,08,0051,001078
0000016494,02,08,0051,001738
0000016498,05,21,0163,008686
0000016501,03,13,0093,002819
0000016504,04,15,0109,000649
0000016505,05,20,0157,007182
0000016507,03,14,0103,003354
0000016508,05,21,0163,008679
0000016510,05,19,0145,006664
0000016511,05,21,0160,007580
0000016514,05,19,0145,006677
0000016515,03,11,0071,002366
0000016517,04,15,0109,005264
0000016523,04,15,0109,000535
0000016527,03,14,0101,003140
0000016532,02,08,0051,002064
0000016534,03,14,0101,003260
0000016535,02,08,0048,000313
0000016536,02,08,0051,001806
0000016540,02,08,0051,001383
0000016541,03,14,0106,003551
0000016542,03,12,0089,002623
0000016544,03,13,0093,002745
0000016554,05,21,0163,008515
0000016555,02,08,0051,001826
0000016556,05,21,0163,000426
0000016557,03,14,0098,002981
0000016560,03,14,0106,003551
0000016561,03,12,0086,002564
0000016568,03,12,0088,002592
0000016571,05,21,0163,008626
0000016572,05,21,0163,008077
0000016577,03,14,0101,003035
0000016582,03,14,0101,003071
0000016587,03,14,0101,003071
0000016590,03,14,0101,003098
0000016592,03,14,0101,003098
0000016593,03,14,0101,003013
0000016596,03,14,0101,003071
0000016612,03,14,0101,003095
0000016622,03,13,0093,002819
0000016624,03,11,0071,002364
0000016625,03,13,0093,002738
0000016627,03,13,0093,002863
0000016631,03,14,0101,003098
0000016635,03,12,0089,002623
0000016638,04,15,0109,004940
0000016642,03,14,0103,003354
0000016643,03,14,0103,003380
0000016644,03,14,0103,003395
0000016647,03,11,0073,002443
0000016655,02,08,0051,001676
0000016656,03,14,0101,003285
0000016657,03,14,0101,003246
0000016661,02,08,0051,001195
0000016664,05,17,0129,006078
0000016667,03,14,0106,003551
0000016669,03,14,0105,003518
0000016671,03,14,0101,003098
0000016672,03,14,0098,002981
0000016675,02,08,0051,001344
0000016676,05,21,0162,007857
0000016682,03,14,0103,003350
0000016687,03,14,0107,003644
0000016688,03,14,0103,003354
0000016691,03,14,0106,003551
0000016694,03,14,0103,003354
0000016698,03,12,0089,002623
0000016700,03,14,0103,003385
0000016710,03,14,0103,003352
0000016711,02,08,0051,001842
0000016713,04,15,0109,003981
0000016714,03,14,0103,003407
0000016717,03,14,0106,003551
0000016722,05,21,0163,000426
0000016723,04,15,0109,005134
0000016726,05,21,0163,000426
0000016729,04,15,0109,001434
0000016731,05,18,0139,001497
0000016735,03,12,0077,002495
0000016740,03,14,0103,003367
0000016746,03,14,0101,003098
0000016747,02,08,0051,001993
0000016753,05,18,0139,001497
0000016760,04,15,0109,004940
0000016763,04,15,0109,004776
0000016764,02,08,0051,001794
0000016769,05,18,0138,000693
0000016771,02,08,0051,001752
0000016776,03,14,0106,003551
0000016779,04,15,0109,001434
0000016780,04,16,0115,005487
0000016782,03,14,0101,003098
0000016785,03,14,0103,003354
0000016787,05,21,0163,000426
0000016791,05,21,0162,003728
0000016795,05,21,0163,008147
0000016796,04,15,0109,004940
0000016799,04,16,0115,005488
0000016801,05,21,0160,007577
0000016804,04,15,0109,003755
0000016805,04,15,0109,000935
0000016813,04,15,0109,004940
0000016815,04,15,0109,004940
0000016816,05,21,0163,008215
0000016817,02,08,0051,001827
0000016818,04,15,0109,001434
0000016820,02,08,0051,001810
0000016825,03,12,0086,002564
0000016828,04,15,0109,004958
0000016833,05,17,0135,000583
0000016836,03,14,0101,003098
0000016840,02,08,0048,000335
0000016842,03,13,0093,002819
0000016843,04,15,0109,003687
0000016846,04,15,0109,000026
0000016849,03,13,0093,002785
0000016852,03,14,0103,003367
0000016853,03,14,0106,003551
0000016856,02,08,0051,001872
0000016860,03,14,0106,003551
0000016861,05,21,0162,000667
0000016862,03,11,0069,002282
0000016865,04,15,0109,004316
0000016866,02,08,0051,001652
0000016867,05,17,0133,006173
0000016868,03,13,0091,002647
0000016869,03,13,0093,002710
0000016870,03,13,0093,002710
0000016875,04,15,0109,004940
0000016877,02,08,0048,000335
0000016884,04,15,0109,003750
0000016886,04,15,0109,000535
0000016887,03,14,0103,003367
0000016892,04,15,0109,004442
0000016893,04,16,0115,005488
0000016894,04,15,0109,001434
0000016897,03,12,0080,002534
0000016899,02,08,0051,002064
0000016901,02,08,0051,001930
0000016902,03,14,0103,003354
0000016903,04,15,0109,003915
0000016907,03,14,0108,003662
0000016917,04,15,0109,005011
0000016922,05,19,0144,006609
0000016924,05,21,0163,000426
0000016926,02,09,0058,002248
0000016928,03,13,0093,002739
0000016937,03,13,0093,002838
0000016938,02,08,0051,001160
0000016940,02,08,0051,000850
0000016947,04,15,0109,000535
0000016950,03,11,0069,002298
0000016951,03,12,0079,002530
0000016953,03,14,0101,003285
0000016954,02,08,0051,001356
0000016958,03,14,0106,003551
0000016961,04,15,0109,004940
0000016962,03,14,0101,003098
0000016963,04,15,0109,000780
0000016965,05,21,0163,009043
0000016967,05,21,0163,008329
0000016971,05,21,0163,008623
0000016972,03,10,0063,002254
0000016974,03,14,0101,003146
0000016975,04,15,0109,000535
0000016978,03,14,0101,003026
0000016981,03,14,0101,003262
0000016982,03,14,0101,003071
0000016985,03,14,0101,003017
0000016986,05,21,0163,000426
0000016989,02,08,0051,000496
0000016990,03,14,0101,003225
0000016995,01,03,0014,000053
0000016999,03,14,0107,003638
0000017000,03,14,0106,003551
0000017003,03,13,0093,002666
0000017004,02,08,0051,001451
0000017006,02,08,0051,001974
0000017008,05,21,0163,008829
0000017011,04,15,0109,005215
0000017018,05,21,0163,000426
0000017023,04,15,0109,000935
0000017028,05,20,0157,007116
0000017029,02,09,0054,002204
0000017032,03,14,0106,003551
0000017033,03,13,0093,002708
0000017036,03,14,0106,003551
0000017039,02,08,0051,001376
0000017042,03,13,0093,002835
0000017044,03,14,0101,003013
0000017047,03,14,0101,003060
0000017049,03,14,0101,003285
0000017050,03,14,0101,003071
0000017059,03,14,0101,003071
0000017062,04,15,0109,003681
0000017063,04,15,0109,000161
0000017065,02,08,0051,001225
0000017066,04,15,0109,001434
0000017069,03,14,0101,003013
0000017072,04,15,0109,004940
0000017074,03,14,0101,003170
0000017078,03,14,0101,003071
0000017084,03,14,0101,003262
0000017085,03,14,0101,003013
0000017091,03,14,0101,003013
0000017092,04,15,0109,003828
0000017093,03,14,0101,003013
0000017101,03,14,0101,003071
0000017105,05,21,0163,008874
0000017110,03,14,0101,003071
0000017117,03,14,0101,003112
0000017119,03,14,0101,003071
0000017120,03,14,0101,003269
0000017122,04,15,0109,001434
0000017123,02,08,0051,001376
0000017129,03,14,0101,003071
0000017137,03,14,0101,003285
0000017138,03,14,0101,003071
0000017141,03,14,0101,003071
0000017145,03,14,0101,003071
0000017146,04,15,0109,003687
0000017151,03,14,0101,003071
0000017155,03,14,0101,003061
0000017157,04,15,0109,003778
0000017160,03,14,0101,003285
0000017161,04,15,0109,003687
0000017162,04,15,0109,004940
0000017163,03,14,0101,003013
0000017164,03,14,0101,003013
0000017166,03,14,0106,003551
0000017167,03,14,0101,003071
0000017169,03,14,0101,003263
0000017177,03,14,0101,003013
0000017194,03,14,0101,003285
0000017195,04,15,0109,003915
0000017201,04,15,0109,004656
0000017202,03,14,0101,003285
0000017207,04,15,0109,004328
0000017210,03,14,0101,003013
0000017215,04,15,0109,000535
0000017221,04,15,0109,000535
0000017223,04,15,0109,000535
0000017224,04,15,0109,001434
0000017226,05,21,0163,008691
0000017227,03,14,0101,003013
0000017235,05,17,0132,006161
0000017245,03,14,0101,003285
0000017247,03,12,0088,002596
0000017253,03,14,0101,003071
0000017254,03,14,0101,003160
0000017255,03,14,0101,003071
0000017264,03,14,0101,003071
0000017272,03,14,0101,003013
0000017279,03,14,0101,003174
0000017281,03,14,0101,003133
0000017284,03,14,0101,003071
0000017285,03,14,0101,003071
0000017287,03,14,0101,003013
0000017290,03,14,0101,003013
0000017293,04,15,0109,004940
0000017294,02,08,0048,000438
0000017299,02,08,0051,001847
0000017300,05,17,0127,006062
0000017302,04,15,0109,000535
0000017303,05,21,0163,008257
0000017304,03,14,0106,003551
0000017310,04,15,0109,004940
0000017313,03,14,0101,003035
0000017323,05,21,0163,000780
0000017324,04,15,0109,000535
0000017325,03,13,0093,002786
0000017327,03,11,0074,002468
0000017331,05,21,0163,000426
0000017332,02,08,0051,001552
0000017336,03,12,0087,002575
0000017344,02,08,0051,001376
0000017346,04,15,0109,003981
0000017352,03,12,0089,002617
0000017358,03,14,0107,003567
0000017359,03,14,0107,003567
0000017360,03,14,0107,003567
0000017364,03,14,0108,003674
0000017368,05,17,0125,005871
0000017369,03,14,0107,003567
0000017370,03,13,0093,002835
0000017373,04,15,0109,004325
0000017375,03,14,0103,003348
0000017378,04,15,0109,003687
0000017379,04,15,0109,004647
0000017384,03,14,0106,003551
0000017385,04,15,0109,000486
0000017386,04,15,0109,003791
0000017387,05,19,0145,006651
0000017390,03,12,0089,002623
0000017392,04,15,0109,005206
0000017393,03,14,0107,003632
0000017395,04,15,0109,004104
0000017401,04,15,0109,004064
0000017402,05,21,0159,007392
0000017409,03,14,0106,003551
0000017411,04,15,0109,003687
0000017412,04,15,0109,004303
0000017413,03,14,0101,003013
0000017414,04,15,0109,001434
0000017417,02,08,0051,002047
0000017421,05,21,0163,000426
0000017427,04,15,0109,001108
0000017429,05,21,0163,000426
0000017431,05,21,0163,000780
0000017432,05,21,0163,008699
0000017438,04,15,0109,004797
0000017442,05,17,0123,005782
0000017444,05,21,0163,008908
0000017446,04,15,0109,004027
0000017447,03,14,0101,003225
0000017450,04,15,0109,004940
0000017451,02,08,0051,001613
0000017453,03,14,0101,003013
0000017455,03,12,0086,002564
0000017456,04,15,0109,000535
0000017459,03,11,0071,002389
0000017460,03,14,0101,003071
0000017462,03,12,0089,002623
0000017464,02,08,0051,001749
0000017467,05,21,0163,008166
