TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
0000007582,0000055470,2017,11,02,000640,4
0000007583,0000076859,2017,11,02,000640,5
0000007584,0000038651,2017,11,02,000640,5
0000007585,0000063792,2017,11,04,000640,4
0000007586,0000008327,2017,11,04,000640,5
0000007587,0000041588,2017,11,03,000640,3
0000007589,0000044007,2017,11,04,000640,2
0000007590,0000087576,2017,11,02,000640,4
0000007591,0000016554,2017,7,05,000640,5
0000007592,0000043925,2017,11,02,000640,3
0000007593,0000066737,2017,11,02,000640,5
0000007595,0000048688,2017,11,02,000640,5
0000007596,0000039454,2017,11,03,000640,5
0000007597,0000085581,2017,11,02,000640,4
0000007598,0000073881,2017,11,04,000640,5
0000007600,0000017878,2017,11,02,000640,4
0000007602,0000057537,2017,11,02,000640,4
0000007603,0000025029,2017,11,03,000640,5
0000007604,0000008724,2017,11,05,000640,4
0000007605,0000064411,2017,11,02,000640,5
0000007606,0000079680,2017,11,02,000640,4
0000007607,0000038561,2017,11,02,000640,4
0000007609,0000034505,2017,11,02,000640,5
0000007610,0000074267,2017,11,03,000640,4
0000007613,0000079529,2017,11,03,000640,5
0000007614,0000076772,2017,11,04,000640,4
0000007615,0000000656,2017,11,05,000640,5
0000007616,0000084576,2017,11,04,000640,5
0000007617,0000049616,2017,10,03,000640,4
0000007619,0000073251,2017,11,02,000640,5
0000007620,0000018633,2017,10,02,000640,5
0000007622,0000020098,2017,11,04,000640,4
0000007624,0000075474,2017,10,02,000640,4
0000007625,0000010978,2017,11,02,000640,5
0000007626,0000002907,2017,6,03,000640,5
0000007627,0000021273,2017,11,02,000640,3
0000007628,0000024113,2017,11,02,000640,3
0000007629,0000081860,2017,11,02,000640,4
0000007630,0000082335,2017,11,02,000640,5
0000007631,0000017431,2017,10,02,000640,5
0000007634,0000058900,2017,11,02,000640,5
0000007635,0000083592,2017,11,05,000640,5
0000007637,0000064330,2017,11,02,000640,5
0000007639,0000037251,2017,11,02,000640,5
0000007640,0000036462,2017,11,04,000640,5
0000007642,0000078114,2017,11,02,000640,4
0000007645,0000071732,2017,11,04,000640,4
0000007648,0000025796,2017,11,02,000640,5
0000007651,0000002929,2017,6,03,000640,5
0000007653,0000057233,2017,11,02,000640,4
0000007654,0000007276,2017,11,02,000640,3
0000007655,0000012758,2017,9,02,000640,5
0000007656,0000042801,2017,11,02,000640,5
0000007657,0000048499,2017,11,02,000640,4
0000007658,0000038250,2017,9,02,000640,5
0000007660,0000010647,2017,11,02,000640,5
0000007661,0000063058,2017,9,02,000640,5
0000007662,0000081275,2017,11,04,000640,4
0000007663,0000047067,2017,11,02,000640,4
0000007666,0000018465,2017,11,02,000640,5
0000007668,0000009749,2017,11,05,000640,5
0000007670,0000000430,2017,5,03,000640,4
0000007671,0000041257,2017,11,02,000640,5
0000007672,0000030624,2017,10,05,000640,4
0000007674,0000029509,2017,11,05,000640,5
0000007676,0000027707,2017,11,02,000640,4
0000007677,0000004996,2017,11,02,000640,5
0000007679,0000006271,2017,9,02,000640,5
0000007680,0000023792,2017,11,02,000640,5
0000007681,0000072264,2017,10,04,000640,4
0000007682,0000077299,2017,11,02,000640,5
0000007683,0000062833,2017,11,03,000640,3
0000007684,0000042467,2017,11,03,000640,5
0000007685,0000057701,2017,10,02,000640,4
0000007686,0000032693,2017,11,04,000640,5
0000007687,0000087328,2017,11,02,000640,5
0000007688,0000044684,2017,11,04,000640,5
0000007689,0000067017,2017,11,03,000640,5
0000007690,0000013767,2017,11,05,000640,4
0000007692,0000029462,2017,11,02,000640,4
0000007693,0000030676,2017,10,02,000640,4
0000007695,0000056845,2017,11,03,000640,4
0000007697,0000067335,2017,4,02,000640,5
0000007698,0000031813,2017,11,02,000640,4
0000007702,0000077048,2017,10,02,000640,4
0000007703,0000078402,2017,11,02,000640,3
0000007704,0000026664,2017,11,02,000640,5
0000007706,0000038864,2017,4,02,000640,4
0000007708,0000065782,2017,10,04,000640,5
0000007710,0000004941,2017,10,02,000640,5
0000007711,0000046791,2017,10,03,000640,5
0000007712,0000008857,2017,10,04,000640,5
0000007713,0000076323,2017,11,04,000640,5
0000007714,0000052203,2017,8,02,000640,5
0000007716,0000045240,2017,11,04,000640,3
0000007717,0000018153,2017,8,02,000640,4
0000007718,0000031183,2017,11,02,000640,5
0000007719,0000081923,2017,10,03,000640,4
0000007720,0000083882,2016,12,03,000640,5
0000007721,0000004640,2017,11,05,000640,5
0000007722,0000050637,2017,11,02,000640,4
0000007724,0000087561,2017,10,02,000640,5
0000007725,0000069748,2017,9,02,000640,3
0000007726,0000064431,2017,10,02,000640,4
0000007728,0000049492,2017,4,02,000640,5
0000007730,0000028714,2017,10,02,000640,5
0000007732,0000028519,2017,10,02,000640,4
0000007733,0000057992,2017,11,02,000640,5
0000007734,0000081761,2017,11,02,000640,5
0000007736,0000037785,2017,10,02,000640,5
0000007738,0000075911,2017,9,02,000640,5
0000007739,0000076737,2017,11,02,000640,4
0000007740,0000010955,2017,10,02,000640,5
0000007741,0000006952,2017,10,04,000640,4
0000007742,0000045783,2017,10,03,000640,5
0000007743,0000070761,2017,11,03,000640,4
0000007744,0000002823,2017,11,02,000640,4
0000007747,0000054190,2017,1,02,000640,5
0000007748,0000077959,2017,11,02,000640,4
0000007750,0000002480,2017,10,03,000640,4
0000007752,0000038571,2017,11,03,000640,3
0000007754,0000037679,2017,10,04,000640,4
0000007755,0000002937,2017,10,03,000640,3
0000007756,0000011971,2017,10,02,000640,4
0000007757,0000031218,2016,11,03,000640,5
0000007758,0000006244,2017,10,03,000640,4
0000007759,0000037169,2017,5,02,000640,3
0000007760,0000016791,2017,10,02,000640,5
0000007761,0000033577,2017,10,02,000640,5
0000007762,0000063635,2017,10,02,000640,4
0000007763,0000034953,2017,10,02,000640,5
0000007765,0000050552,2017,6,04,000640,3
0000007767,0000061182,2017,10,02,000640,4
0000007768,0000024941,2017,10,02,000640,3
0000007769,0000072909,2017,10,03,000640,5
0000007770,0000077520,2017,4,05,000640,4
0000007771,0000005551,2017,8,03,000640,3
0000007772,0000062083,2017,9,02,000640,5
0000007773,0000015352,2017,10,02,000640,4
0000007775,0000007960,2017,10,02,000640,5
0000007776,0000055963,2017,10,02,000640,3
0000007777,0000003191,2017,10,04,000640,3
0000007778,0000083742,2017,9,02,000640,5
0000007779,0000055414,2017,10,02,000640,4
0000007781,0000045015,2017,3,02,000640,4
0000007782,0000069436,2016,9,02,000640,5
0000007783,0000014419,2017,2,05,000640,5
0000007784,0000054767,2017,2,04,000640,5
0000007785,0000053676,2017,3,03,000640,5
0000007786,0000059118,2016,7,02,000640,4
0000007787,0000006581,2017,3,02,000640,5
0000007789,0000037381,2016,12,03,000640,4
0000007790,0000031540,2017,3,02,000640,5
0000007792,0000031845,2017,3,02,000640,5
0000007793,0000069455,2017,3,02,000640,5
0000007794,0000065240,2017,3,02,000640,1
0000007795,0000033962,2017,3,02,000640,1
0000007796,0000075705,2016,11,02,000640,5
0000007797,0000055956,2016,5,05,000640,4
0000007798,0000028376,2017,3,02,000640,5
0000007800,0000079624,2017,2,02,000640,5
0000007801,0000087823,2017,3,03,000640,5
0000007803,0000022052,2016,5,02,000640,5
0000007804,0000027041,2017,3,02,000640,5
0000007806,0000044106,2017,3,02,000640,3
0000007808,0000057649,2017,3,03,000640,1
0000007812,0000064980,2017,2,02,000640,5
0000007813,0000003885,2017,3,02,000640,5
0000007814,0000038545,2017,2,02,000640,5
0000007815,0000035510,2017,1,02,000640,5
0000007818,0000055530,2017,3,05,000640,5
0000007819,0000005280,2017,3,02,000640,5
0000007820,0000004054,2017,3,05,000640,5
0000007821,0000081193,2017,3,02,000640,4
0000007822,0000028608,2016,11,02,000640,5
0000007825,0000084572,2017,3,02,000640,4
0000007827,0000015281,2016,8,04,000640,5
0000007828,0000028422,2017,2,02,000640,5
0000007829,0000063134,2017,2,02,000640,5
0000007830,0000047047,2017,3,04,000640,5
0000007832,0000019700,2017,3,02,000640,5
0000007834,0000025683,2017,3,04,000640,4
0000007835,0000061150,2017,3,04,000640,3
0000007838,0000010426,2017,3,03,000640,4
0000007839,0000023806,2017,3,05,000640,3
0000007840,0000008848,2017,1,03,000640,4
0000007841,0000057581,2017,3,02,000640,4
0000007844,0000029061,2017,3,02,000640,4
0000007847,0000022881,2017,1,02,000640,1
0000007849,0000080468,2017,3,04,000640,4
0000007850,0000013044,2017,3,03,000640,4
0000007851,0000054799,2016,12,02,000640,5
0000007855,0000072672,2017,2,04,000640,3
0000007856,0000018344,2017,2,02,000640,4
0000007857,0000060819,2017,2,02,000640,4
0000007858,0000058804,2017,2,02,000640,5
0000007859,0000053952,2016,12,02,000640,5
0000007860,0000072068,2017,3,02,000640,5
0000007861,0000060318,2017,2,02,000640,3
0000007862,0000083682,2017,2,02,000640,3
0000007865,0000051877,2017,3,03,000640,4
0000007866,0000081944,2017,2,05,000640,4
0000007867,0000029744,2017,2,02,000640,5
0000007868,0000066341,2017,2,02,000640,3
0000007869,0000052942,2017,3,02,000640,5
0000007870,0000064294,2017,3,02,000640,4
0000007871,0000033749,2017,2,02,000640,3
0000007872,0000023323,2017,1,03,000640,4
0000007873,0000004560,2017,2,03,000640,5
0000007874,0000020957,2017,2,02,000640,4
0000007876,0000060899,2017,1,03,000640,5
0000007877,0000030072,2017,2,02,000640,5
0000007878,0000027637,2016,10,04,000640,5
0000007879,0000077116,2017,3,05,000640,4
0000007880,0000001737,2017,2,02,000640,5
0000007882,0000010205,2017,3,04,000640,4
0000007883,0000041839,2017,2,02,000640,4
0000007884,0000044501,2016,6,02,000640,4
0000007886,0000021604,2017,3,02,000640,4
0000007888,0000018433,2016,5,02,000640,4
0000007889,0000060412,2017,2,03,000640,5
0000007890,0000063490,2017,2,02,000640,3
0000007891,0000020655,2017,2,04,000640,5
0000007892,0000079497,2017,2,04,000640,4
0000007893,0000076691,2017,2,02,000640,4
0000007894,0000030348,2017,1,04,000640,5
0000007896,0000039397,2017,2,02,000640,4
0000007898,0000076380,2017,2,02,000640,2
0000007900,0000060075,2017,2,04,000640,3
0000007901,0000068239,2017,2,03,000640,5
0000007903,0000052741,2017,3,02,000640,3
0000007904,0000006145,2017,2,04,000640,3
0000007905,0000023741,2017,3,03,000640,4
0000007907,0000088049,2017,2,02,000640,5
0000007908,0000023138,2017,2,02,000640,3
0000007910,0000010243,2017,2,04,000640,4
0000007911,0000008633,2017,1,02,000640,5
0000007913,0000025571,2016,12,02,000640,3
0000007916,0000015766,2017,2,02,000640,4
0000007917,0000079174,2017,2,02,000640,5
0000007918,0000042106,2017,2,03,000640,4
0000007919,0000007785,2017,2,03,000640,4
0000007921,0000028705,2017,2,04,000640,5
0000007923,0000049160,2017,1,03,000640,5
0000007927,0000085398,2017,2,02,000640,5
0000007928,0000042246,2017,1,02,000640,5
0000007929,0000081534,2017,2,04,000640,5
0000007930,0000022024,2017,2,04,000640,4
0000007931,0000002303,2017,2,03,000640,4
0000007932,0000001105,2017,2,04,000640,5
0000007933,0000072745,2017,2,02,000640,5
0000007935,0000054497,2017,2,04,000640,5
0000007937,0000029684,2017,2,02,000640,5
0000007941,0000078082,2017,1,04,000640,5
0000007942,0000040898,2017,2,02,000640,5
0000007943,0000082795,2017,2,02,000640,4
0000007944,0000041627,2017,2,04,000640,5
0000007945,0000009912,2017,2,02,000640,5
0000007946,0000027301,2016,6,03,000640,5
0000007947,0000077440,2017,2,02,000640,5
0000007949,0000078773,2017,2,02,000640,5
0000007952,0000049307,2017,2,02,000640,4
0000007954,0000000577,2017,2,02,000640,3
0000007956,0000050613,2017,2,02,000640,5
0000007957,0000069557,2017,2,02,000640,5
0000007958,0000031806,2017,2,02,000640,4
0000007959,0000075984,2017,2,04,000640,4
0000007961,0000049603,2017,2,03,000640,4
0000007965,0000017294,2017,2,02,000640,5
0000007966,0000084983,2017,2,02,000640,4
0000007967,0000022965,2017,2,04,000640,5
0000007968,0000087954,2017,2,02,000640,5
0000007970,0000081836,2017,2,04,000640,5
0000007973,0000070789,2017,2,02,000640,3
0000007976,0000022727,2017,2,04,000640,4
0000007978,0000087837,2016,10,04,000640,4
0000007980,0000037737,2017,1,02,000640,2
0000007981,0000002595,2016,12,03,000640,5
0000007982,0000043233,2017,2,02,000640,4
0000007983,0000084082,2017,2,02,000640,4
0000007985,0000059486,2017,2,02,000640,4
0000007987,0000022183,2017,2,04,000640,4
0000007988,0000019520,2017,2,04,000640,4
0000007989,0000050867,2017,2,04,000640,4
0000007991,0000051791,2017,1,02,000640,3
0000007992,0000080189,2017,2,02,000640,5
0000007993,0000041984,2017,2,04,000640,5
0000007994,0000021468,2017,2,02,000640,2
0000007995,0000077075,2017,1,02,000640,5
0000007996,0000051208,2017,2,03,000640,4
0000007997,0000065568,2017,2,02,000640,5
0000008000,0000053654,2016,3,05,000640,5
0000008001,0000039856,2016,9,02,000640,5
0000008002,0000023023,2017,2,02,000640,5
0000008003,0000030312,2016,10,02,000640,5
0000008004,0000084224,2017,2,02,000640,5
0000008005,0000086542,2016,11,02,000640,4
0000008006,0000043470,2016,6,02,000640,4
0000008007,0000074032,2017,1,04,000640,5
0000008008,0000080711,2016,10,02,000640,5
0000008009,0000018988,2017,2,02,000640,4
0000008010,0000085494,2017,2,04,000640,5
0000008012,0000004996,2017,2,02,000640,5
0000008013,0000007320,2017,2,02,000640,4
0000008014,0000042481,2017,2,04,000640,5
0000008015,0000062701,2016,11,05,000640,3
0000008017,0000034736,2017,2,03,000640,5
0000008019,0000012533,2017,2,02,000640,5
0000008020,0000042159,2017,1,02,000640,4
0000008021,0000069272,2017,2,02,000640,5
0000008023,0000013348,2017,2,02,000640,4
0000008024,0000085520,2016,12,03,000640,4
0000008027,0000000271,2017,2,02,000640,3
0000008028,0000054368,2017,2,05,000640,4
0000008029,0000083578,2017,1,04,000640,4
0000008030,0000059350,2017,2,02,000640,3
0000008035,0000077286,2017,2,04,000640,5
0000008037,0000006274,2017,2,03,000640,5
0000008038,0000031280,2017,1,04,000640,5
0000008042,0000065460,2017,2,04,000640,5
0000008046,0000042228,2016,8,02,000640,4
0000008047,0000066188,2017,1,03,000640,5
0000008048,0000049046,2016,10,03,000640,5
0000008049,0000054956,2017,2,03,000640,4
0000008050,0000031784,2017,2,02,000640,4
0000008051,0000065069,2017,2,04,000640,5
0000008052,0000072228,2017,2,04,000640,4
0000008054,0000006674,2017,2,02,000640,5
0000008055,0000034230,2016,3,02,000640,4
0000008057,0000072598,2016,5,02,000640,5
0000008058,0000012219,2016,7,05,000640,4
0000008059,0000034522,2017,2,02,000640,4
0000008060,0000076710,2017,2,02,000640,4
0000008061,0000058442,2017,2,04,000640,4
0000008063,0000011826,2017,2,02,000640,4
0000008065,0000015097,2017,1,03,000640,4
0000008066,0000026711,2016,9,04,000640,5
0000008067,0000069314,2017,1,02,000640,4
0000008069,0000067778,2017,2,04,000640,4
0000008070,0000047223,2017,1,03,000640,5
0000008071,0000023559,2016,7,03,000640,5
0000008072,0000028070,2017,1,03,000640,5
0000008073,0000069762,2016,12,03,000640,5
0000008074,0000017571,2017,2,04,000640,4
0000008077,0000069440,2017,2,04,000640,3
0000008078,0000016409,2017,2,02,000640,4
0000008080,0000054340,2017,2,02,000640,4
0000008081,0000076219,2017,1,03,000640,3
0000008083,0000015230,2017,2,03,000640,3
0000008084,0000075757,2016,12,02,000640,4
0000008085,0000034531,2017,2,04,000640,5
0000008086,0000001545,2017,2,04,000640,5
0000008091,0000045620,2017,2,02,000640,5
0000008093,0000044817,2016,11,02,000640,5
0000008095,0000046640,2017,2,02,000640,4
0000008096,0000066771,2016,9,02,000640,5
0000008097,0000057360,2017,2,04,000640,4
0000008098,0000046534,2017,2,03,000640,5
0000008099,0000033704,2017,2,02,000640,5
0000008100,0000035947,2017,2,02,000640,3
0000008101,0000070746,2017,2,03,000640,5
0000008102,0000049704,2017,1,04,000640,5
0000008103,0000035159,2017,1,03,000640,3
0000008104,0000076902,2017,1,03,000640,4
0000008106,0000044873,2017,2,04,000640,4
0000008107,0000073159,2016,4,05,000640,4
0000008108,0000025278,2017,2,02,000640,5
0000008109,0000053642,2017,2,05,000640,5
0000008110,0000084132,2017,2,02,000640,4
0000008114,0000037920,2017,2,02,000640,5
0000008118,0000041557,2017,2,05,000640,4
0000008120,0000060483,2017,2,02,000640,5
0000008122,0000050246,2017,2,02,000640,3
0000008123,0000023915,2017,1,03,000640,3
0000008125,0000085500,2017,2,04,000640,4
0000008128,0000009015,2017,2,04,000640,5
0000008129,0000034532,2017,2,02,000640,5
0000008131,0000054850,2017,2,04,000640,5
0000008132,0000062801,2017,2,03,000640,4
0000008133,0000040766,2016,8,02,000640,4
0000008135,0000075706,2017,2,02,000640,3
0000008136,0000024183,2017,2,04,000640,4
0000008137,0000013033,2017,1,04,000640,5
0000008139,0000073316,2017,2,03,000640,4
0000008140,0000045732,2017,2,02,000640,4
0000008141,0000006221,2017,1,04,000640,4
0000008143,0000018807,2017,2,02,000640,5
0000008146,0000072766,2017,1,04,000640,5
0000008147,0000076126,2017,1,03,000640,3
0000008150,0000040010,2017,2,05,000640,5
0000008152,0000046014,2017,2,02,000640,5
0000008153,0000081843,2017,1,02,000640,5
0000008154,0000036039,2017,1,03,000640,5
0000008155,0000085129,2016,12,02,000640,5
0000008157,0000058294,2017,1,02,000640,5
0000008158,0000029170,2017,1,03,000640,4
0000008159,0000011448,2017,1,03,000640,4
0000008160,0000051150,2017,2,02,000640,4
0000008161,0000049232,2017,1,03,000640,5
0000008162,0000082176,2017,2,03,000640,5
0000008163,0000023224,2017,1,04,000640,5
0000008164,0000038469,2016,11,02,000640,5
0000008165,0000040596,2017,1,04,000640,5
0000008166,0000017602,2016,12,04,000640,5
0000008169,0000011358,2017,1,05,000640,5
0000008170,0000034778,2016,8,02,000640,5
0000008172,0000022268,2017,1,02,000640,4
0000008173,0000052674,2017,2,02,000640,4
0000008174,0000052633,2016,10,02,000640,4
0000008175,0000035608,2017,2,04,000640,5
0000008176,0000047789,2017,2,02,000640,3
0000008179,0000080215,2016,12,03,000640,3
0000008184,0000045958,2017,1,05,000640,5
0000008186,0000072652,2017,1,02,000640,3
0000008187,0000057278,2017,1,02,000640,5
0000008188,0000026849,2017,1,05,000640,4
0000008191,0000083855,2017,1,02,000640,5
0000008193,0000011225,2017,2,02,000640,5
0000008194,0000075909,2017,1,02,000640,2
0000008195,0000048548,2017,1,05,000640,5
0000008196,0000055328,2016,12,02,000640,4
0000008197,0000074495,2016,12,02,000640,4
0000008198,0000053792,2017,1,02,000640,4
0000008199,0000033690,2017,1,02,000640,1
0000008200,0000045401,2017,1,02,000640,5
0000008201,0000062943,2017,1,03,000640,5
0000008202,0000066618,2016,8,04,000640,4
0000008205,0000080999,2017,1,02,000640,4
0000008206,0000004397,2017,1,04,000640,5
0000008207,0000026816,2017,1,01,000640,4
0000008208,0000008931,2016,12,04,000640,5
0000008210,0000070768,2017,1,02,000640,5
0000008211,0000080083,2016,10,02,000640,3
0000008212,0000069480,2017,1,02,000640,5
0000008213,0000028997,2016,11,04,000640,4
0000008215,0000039865,2017,1,05,000640,5
0000008218,0000071974,2017,1,02,000640,4
0000008220,0000059377,2017,1,03,000640,3
0000008221,0000078399,2017,1,02,000640,3
0000008222,0000018297,2017,1,02,000640,5
0000008223,0000044778,2017,1,04,000640,5
0000008224,0000047456,2016,11,03,000640,3
0000008225,0000067455,2017,1,02,000640,5
0000008226,0000017632,2017,1,02,000640,4
0000008227,0000075169,2017,1,02,000640,5
0000008231,0000076224,2017,1,03,000640,5
0000008232,0000034071,2017,1,02,000640,5
0000008233,0000044530,2017,1,02,000640,4
0000008234,0000052041,2016,12,03,000640,4
0000008235,0000072603,2017,1,02,000640,4
0000008236,0000077751,2017,1,03,000640,4
0000008237,0000049017,2017,1,02,000640,5
0000008240,0000018808,2017,1,02,000640,5
0000008241,0000036949,2017,1,02,000640,5
0000008242,0000080427,2017,1,02,000640,4
0000008243,0000025543,2017,1,02,000640,3
0000008244,0000074686,2017,1,02,000640,5
0000008245,0000022346,2017,1,04,000640,3
0000008246,0000050995,2017,1,04,000640,4
0000008249,0000061639,2017,1,02,000640,5
0000008250,0000067895,2016,12,03,000640,3
0000008251,0000034912,2017,1,02,000640,3
0000008255,0000053366,2017,1,02,000640,5
0000008257,0000023128,2017,1,02,000640,5
0000008258,0000036252,2017,1,02,000640,5
0000008259,0000010601,2017,1,05,000640,4
0000008260,0000030127,2017,1,03,000640,4
0000008261,0000000480,2017,1,03,000640,2
0000008265,0000061714,2017,1,05,000640,4
0000008266,0000023841,2016,5,02,000640,5
0000008269,0000040295,2017,1,02,000640,4
0000008270,0000083628,2016,8,04,000640,3
0000008275,0000015816,2016,12,03,000640,3
0000008276,0000011934,2017,1,03,000640,3
0000008279,0000047225,2017,1,02,000640,5
0000008280,0000077297,2016,12,03,000640,5
0000008281,0000072420,2016,5,04,000640,3
0000008282,0000059685,2017,1,04,000640,5
0000008283,0000061848,2017,1,04,000640,4
0000008284,0000051064,2017,1,03,000640,5
0000008285,0000051252,2016,12,02,000640,4
0000008286,0000075619,2016,12,03,000640,3
0000008288,0000033686,2017,1,03,000640,4
0000008290,0000039092,2017,1,04,000640,4
0000008292,0000004932,2017,1,02,000640,5
0000008293,0000046505,2017,1,04,000640,3
0000008294,0000023408,2017,1,02,000640,5
0000008295,0000084114,2017,1,04,000640,4
0000008296,0000075637,2017,1,04,000640,5
0000008298,0000009393,2017,1,03,000640,5
0000008299,0000020397,2017,1,02,000640,5
0000008301,0000039427,2017,1,02,000640,5
0000008303,0000032459,2016,4,02,000640,4
0000008304,0000034730,2017,1,04,000640,5
0000008305,0000045820,2017,1,05,000640,5
0000008306,0000005758,2017,1,04,000640,5
0000008308,0000060815,2016,12,03,000640,5
0000008309,0000001921,2017,1,04,000640,4
0000008310,0000043399,2017,1,05,000640,4
0000008311,0000034045,2017,1,02,000640,3
0000008312,0000062939,2017,1,03,000640,5
0000008314,0000045480,2017,1,03,000640,5
0000008315,0000009173,2017,1,04,000640,4
0000008316,0000020730,2017,1,02,000640,4
0000008318,0000018727,2017,1,05,000640,5
0000008319,0000000740,2017,1,03,000640,5
0000008320,0000045399,2017,1,05,000640,5
0000008322,0000057089,2016,9,02,000640,4
0000008323,0000019727,2017,1,02,000640,5
0000008325,0000034626,2017,1,05,000640,5
0000008326,0000030700,2016,4,02,000640,5
0000008328,0000086895,2016,2,02,000640,5
0000008329,0000010393,2017,1,02,000640,3
0000008330,0000085203,2017,1,02,000640,4
0000008331,0000078321,2016,8,02,000640,5
0000008332,0000078386,2017,1,04,000640,5
0000008333,0000074986,2016,12,05,000640,5
0000008334,0000040868,2017,1,02,000640,5
0000008336,0000063264,2017,1,04,000640,5
0000008337,0000017202,2016,6,03,000640,4
0000008340,0000037785,2017,1,02,000640,5
0000008341,0000072910,2017,1,03,000640,5
0000008345,0000053694,2016,12,04,000640,5
0000008346,0000067363,2016,2,02,000640,5
0000008347,0000077296,2017,1,03,000640,4
0000008350,0000028065,2017,1,05,000640,5
0000008351,0000046230,2016,11,02,000640,5
0000008352,0000038087,2017,1,03,000640,5
0000008353,0000063461,2017,1,03,000640,4
0000008355,0000050172,2017,1,02,000640,5
0000008357,0000052404,2016,2,03,000640,5
0000008359,0000042755,2017,1,04,000640,5
0000008360,0000072443,2017,1,03,000640,5
0000008361,0000037269,2017,1,02,000640,5
0000008364,0000086686,2016,10,02,000640,4
0000008366,0000063488,2017,1,03,000640,5
0000008367,0000020655,2016,12,04,000640,4
0000008369,0000035179,2017,1,05,000640,4
0000008370,0000085704,2016,12,03,000640,5
0000008372,0000026257,2016,12,02,000640,3
0000008373,0000002721,2016,2,02,000640,5
0000008375,0000014407,2017,1,05,000640,5
0000008376,0000024315,2017,1,05,000640,5
0000008377,0000048344,2017,1,05,000640,5
0000008378,0000028730,2017,1,02,000640,4
0000008379,0000040302,2017,1,02,000640,5
0000008381,0000087114,2017,1,03,000640,5
0000008382,0000033327,2017,1,02,000640,3
0000008383,0000005377,2017,1,02,000640,4
0000008384,0000025925,2017,1,02,000640,4
0000008385,0000053890,2016,11,02,000640,5
0000008386,0000070398,2017,1,02,000640,4
0000008388,0000083872,2017,1,05,000640,5
0000008389,0000012665,2017,1,02,000640,5
0000008390,0000026275,2017,1,02,000640,5
0000008391,0000005284,2016,12,02,000640,4
0000008392,0000009081,2016,12,04,000640,3
0000008394,0000036746,2017,1,03,000640,5
0000008395,0000073335,2017,1,02,000640,5
0000008397,0000021874,2016,12,04,000640,4
0000008398,0000010357,2016,12,02,000640,4
0000008399,0000080430,2016,12,04,000640,4
0000008400,0000069473,2017,1,04,000640,3
0000008401,0000042698,2017,1,02,000640,5
0000008403,0000064810,2016,12,03,000640,4
0000008404,0000003170,2017,1,02,000640,5
0000008405,0000031327,2016,12,03,000640,4
0000008406,0000031931,2017,1,02,000640,5
0000008407,0000080370,2017,1,03,000640,5
0000008411,0000061905,2017,1,02,000640,4
0000008412,0000038182,2017,1,03,000640,5
0000008413,0000001329,2017,1,02,000640,4
0000008414,0000033720,2017,1,03,000640,5
0000008415,0000002872,2016,12,02,000640,5
0000008417,0000049212,2017,1,03,000640,4
0000008418,0000085594,2017,1,04,000640,4
0000008419,0000018244,2017,1,05,000640,4
0000008420,0000026432,2016,12,03,000640,5
0000008422,0000081275,2016,11,02,000640,4
0000008423,0000007156,2016,12,03,000640,5
0000008424,0000020906,2017,1,03,000640,5
0000008426,0000022380,2017,1,05,000640,3
0000008427,0000046801,2017,1,02,000640,5
0000008428,0000083834,2017,1,02,000640,5
0000008429,0000075905,2016,12,03,000640,5
0000008431,0000033807,2017,1,02,000640,5
0000008432,0000060034,2017,1,02,000640,4
0000008435,0000052886,2016,12,04,000640,5
0000008436,0000016963,2017,1,03,000640,4
0000008437,0000018669,2017,1,02,000640,5
0000008438,0000076673,2016,7,02,000640,5
0000008440,0000030380,2017,1,04,000640,4
0000008441,0000069937,2017,1,02,000640,5
0000008442,0000029549,2016,2,02,000640,4
0000008443,0000036906,2016,9,05,000640,5
0000008444,0000044611,2017,1,02,000640,3
0000008445,0000003386,2017,1,02,000640,4
0000008447,0000078119,2017,1,05,000640,5
0000008449,0000011297,2017,1,03,000640,5
0000008450,0000029884,2016,12,04,000640,5
0000008451,0000041559,2016,12,02,000640,4
0000008452,0000049129,2017,1,03,000640,4
0000008453,0000078111,2016,12,02,000640,5
0000008454,0000051342,2017,1,02,000640,5
0000008455,0000071138,2016,12,02,000640,5
0000008456,0000055990,2017,1,03,000640,4
0000008457,0000050391,2017,1,04,000640,5
0000008458,0000000351,2017,1,03,000640,4
0000008460,0000015742,2016,12,03,000640,5
0000008461,0000068784,2016,12,02,000640,5
0000008462,0000073289,2016,8,02,000640,5
0000008464,0000045237,2016,12,02,000640,4
0000008467,0000079751,2017,1,02,000640,5
0000008469,0000032974,2017,1,04,000640,4
0000008470,0000059388,2016,12,02,000640,5
0000008471,0000011914,2016,12,03,000640,4
0000008472,0000060425,2016,12,03,000640,5
0000008474,0000081506,2017,1,02,000640,5
0000008475,0000060290,2016,12,02,000640,4
0000008476,0000015513,2017,1,04,000640,5
0000008478,0000078224,2016,12,02,000640,4
0000008479,0000026872,2016,9,04,000640,4
0000008480,0000080573,2017,1,04,000640,4
0000008481,0000071486,2016,9,04,000640,5
0000008482,0000011447,2016,12,02,000640,5
0000008484,0000017812,2016,12,03,000640,5
0000008486,0000030406,2017,1,04,000640,5
0000008488,0000031797,2017,1,02,000640,5
0000008489,0000079739,2017,1,03,000640,4
0000008490,0000069463,2016,2,04,000640,3
0000008491,0000003820,2016,12,03,000640,4
0000008492,0000029548,2016,12,02,000640,4
0000008494,0000045854,2016,12,02,000640,3
0000008495,0000049765,2016,12,04,000640,4
